,title,contents
7606,"[게시판] 교육부, 24∼25일 '책·인문학 전국 학생축제'",2016년 열린 '책 그리고 인문학 학생축제' 모습 [사진  교육부 제공] ▲ 교육부와 대구시교육청은 24일∼25일 정부세종컨벤션센터에서 '2017 책 그리고 인문학 전국 학생축제'를 연다. 이번 축제에는 독서 관련 학생...
7607,"수원문화재단, ‘책 읽는 부모학교’ 참가자 모집",(경기NSP통신) 민경호 기자  경기 수원문화재단(대표이사 박흥식)이 선착순으로 교육프로그램 ‘책 읽은 부모학교’의 참가자를 모집한다. 다음달 3일부터 5월 23일까지 8주 간 진행하는 책 읽는 부모학교는 올바른 책...
7608,"[책을 말하다] 이주현 MD ""20대 직장인 여성의 블랙 코미디""","* 이주현 교보문고 MD, cpbc 라디오 인터뷰 [인터뷰 전문] 신간 서적과 화제의 책을 만나보는 [책을 말하다] 순서입니다. 교보문고 이주현 MD 연결돼 있습니다. ▷ MD님 안녕하세요. ▶ 안녕하세요. 한 달에 한 번 만화책으로..."
7609,'도서관의 도시'서 열린 관악 책잔치 북적북적,관악 책찬치에 초청된 '미생' 윤태호 작가 (관악구 제공)? News1 '미생' 윤태호 작가 저자와의 만남 등 인기 서울 관악구(구청장 유종필)가 주최한 ‘2017 관악 책잔치’가 주민의 호응 속에 18일 성대히 치러졌다. ‘관악...
7610,[CHECK책] 싸이월드에서 배틀그라운드까지,"이 책은 PC 기반의 서비스들 중 스마트폰 기반의 세상에서 사라진 것들이 많음을 지적하며 소셜 콘텐츠가 어떻게 생성되고 확산, 변화해 왔는지 살펴보고자 기획됐다. 책은 '소통하며 소비하는 콘텐츠..."
7611,서가에서 제거된 고은 시인의 책,28일 오전 성추행 논란에 휩싸인 시인 고은의 작품세계를 조명한 서울도서관 '만인의 방'에 가림막이 설치 돼 있다. 서울도서관은 만인의 방을 철거하기로 하고 완전하게 철거되기 전 시민들의 관람과 접근을...
7612,[경북소식] 농산물 가공제품 홍보 책 발간,경북 농산물 가공제품 홍보 책자 [경북도 제공연합뉴스] (안동연합뉴스) 경북도 농업기술원은 설을 맞아 농산물 가공제품을 소개하는 '경북 맛 보따리 풀다'란 책을 발간했다고 31일 밝혔다. 설맞이 선물로...
7613,[박재범의 내 인생의 책] ③윤미네 집 | 전몽각,기록적 차원을 넘어서 이 책은 경이로운 점이 한 가지 있다. 기교 없는 거친 흑백사진들로 이루어져 있지만 마치 가상현실(VR)을 보듯 사진 속 주변의 모습들이 세세하게 그려지고 거기에 냄새와 촉각까지 느껴진다는...
7614,[스테디셀러가 궁금해] 유유 : 내면을 단단하게 만드는 책,"돕는 책을 만든다. 유유는 재미있게 읽히는 인문교양서를 만든다. 고전, 공부, 중국이 유유의 핵심어다. 독특하고 간결한 디자인과 핵심만 말하는 책으로..."
7615,"아날로그적 감성의 길, 종이책",대형서점과 온라인 서점으로 인해 사양의 길을 걷던 작은 서점이 이처럼 다시 동네에 따뜻한 불빛을 비출 수 있게 된 것은 종이책이 주는 아날로그에 대한 향수가 아닐까. 사진 출처: 픽사베이 10년 전 전자책이 처음 나온...
7616,"디비스쿨 ""다락원 외국어 교재 양방향 전자책으로 서비스""","(지디넷코리아방은주 기자) 외국어 공부를 보다 효과적으로 학습할 수 있는 양방향 전자책 디비북을 개발, 서비스하고 있는 디비스쿨(대표 구민규)이 다락원 외국어 학습 교재를 양방향 전자책으로 만들어 선보였다...."
7617,"""무역흑자 100조원 줄여라""…美, 시진핑 경제책사에 요구",보도에 따르면 트럼프 행정부의 관리들은 지난주 시진핑((習近平) 중국 국가주석의 경제 책사로 불리는... 트럼프 행정부 출범 이후 미국이 보여준 보호무역 정책 드라이브는 중국과의 교역에서 큰 성과가 없었다....
7618,[찬이 삼촌의 어린이책 맞아요?]학교 폭력을 물리치는 방법,어린이와 어른이 함께 읽을만한 어린이책을 소개하는 ‘찬이 삼촌의 어린이책 맞아요?’ 열네번째 시간이 업데이트됐다. ‘요즘 명작 그림책’으로는 스페인 어린이책 <도둑맞은 이름>(푸른숲주니어)을 골랐다. 사과...
7619,[방금 구운 책]서연비람의 ‘변신·이방인’,"청소년 전문 출판사 서연비람이 책 두 권을 냈습니다. ‘변신 외’와 ‘이방인’. ‘변신 외’는 프란츠... 역자 김재희씨는 책 속 등장인물의 입을 빌어 이렇게 이야기합니다. “아이들에게 특별한 자유, 특별한 보살핌이..."
7620,[방금 구운 책]서연비람의 ‘변신·이방인’,"청소년 전문 출판사 서연비람이 책 두 권을 냈습니다. ‘변신 외’와 ‘이방인’. ‘변신 외’는 프란츠... 역자 김재희씨는 책 속 등장인물의 입을 빌어 이렇게 이야기합니다. “아이들에게 특별한 자유, 특별한 보살핌이..."
7621,"[책과 삶]남녀북남의 우정과 사랑, 그리고 간극",ㆍ압록강 블루 ㆍ이정 지음 | 서울셀렉션 | 360쪽 | 1만3000원 남한 감독 오혜리는 북한 연출가 로일현과 중국 단둥에서 남북 이산가족을 다루는 애니메이션 <새> 제작에 들어간다. 로일현은 동서 기태의 탈북에 연루되고...
7622,"동영상에 빠진 2030 … 3명 중 1명 ""책 안읽는다""",내내 책 한 권 안 읽을 정도로 독서량이 갈수록 떨어지고 있다. 이와는 반비례해 영상콘텐츠 소비는... ◆책 안 읽는 2030세대 취업 포털 잡코리아와 알바몬이 24일 20~30대 성인 남녀 2952명을 대상으로 설문조사한 결과에...
7623,"[파주시·출판도시문화재단, 내달 4~6일 '어린이책잔치']""이번 어린이날엔 책...",파주 출판도시에서 내달 4일 어린이 책 잔치가 열린다(지난해 열린 책잔치의 어린이 버스킹). /경인일보DB 어린이날을 맞아 책의 도시 파주 출판단지에서 '어린이 책 축제'가 열린다. 파주시와 출판도시문화재단은 5월 4...
7624,"너도나도 '책 정치', 북콘서트로 불붙는 서울시장 경선",엮은 책을 지방선거에 맞춰 내놓았다. 우 의원은 서울의 지상철도 일부 구간을 지하화하고 복합주거단지를 건설하는 '플랫폼시티'와 항공·통신 마일리지의 대중교통비로의 전환을 제안하는 등 정책들을 잇달아...
7625,"검찰 “요즘 헌법책 다시 본다…국정원, 건건마다 반헌법적 범행”","이 관계자는 “한 건, 한 건이 헌법의 대원칙과 국가공무원으로서의 의무와 책임을 무시한 채 국민의... 그러면서 “요즘 헌법 관련 책을 다시 보게 됐다”며 “책을 한 장씩 넘길 때마다 이번 사건의 내용이나 의미에..."
7626,동네 책방 '힘을 내',인천 남동구가 구립 도서관 책을 지역 서점에서 우선 구입하기로 하는 등 '동네 책방 살리기'에 나섰다. 장석현 남동구청장과 문인홍 인천서점협동조합 이사장은 지난 26일 이같은 내용의 '지역 독서 문화 발전을 위한...
7627,"작은도서관, 책 읽기 넘어 주민·공동체 거점으로","부산시, 도서관 확충 계획 작은도서관 지난해 378곳 공공도서관 올해 43곳 운영 지역의 문화 갈증 해소 주력 도서관을 통해 시민들의 문화적 갈증을 해소하고 이웃 공동체를 복원하려는 부산시의 정책이 쏠쏠한 효과를..."
7628,[과학TALK] 北 EMP 한방에 국가 무너지진 않지만 방호책은 마련해야,지난 9일 송희경 의원실에서 개최한 ‘EMP 서바이벌 정책토론회’에 참석한 전문가들은 북한의 EMP 공격 위협이 상존하고 있지만 국내 민감한 민간 시설이 EMP에 취약하기 때문에 세밀한 방호대책이 필요하다고...
7629,"아산시 중앙도서관, '도서관과 함께 책읽기 사업' 선정",함께 책 읽기'공모 사업에 선정돼 신창초등학교 다문화어린이들을 대상으로 3월부터 10월까지 찾아가는 프로그램을 운영한다고 밝혔다. '도서관과 함께 책 읽기'는 국립어린이청소년도서관이 도서관 접근이...
7630,"노승일 ""최순실에 부역한 것 용서구하기 위해 책썼어요""","담은 책 '노승일의 정조준'을 펴냈다. 2018.3.16/뉴스1 ? News1 구윤성 기자 ""국정농단의 부역자로 일했지만... 내가 어떤 일을 했고, 최순실이 어떤 일을 했는지 알려주고 용서를 구하기 위해서 이 책을 썼습니다. "" 최순실..."
7631,[책 굽는 오븐]자신의 과오를 대하는 자세,"하지만 사내는 피해 여성의 옷을, “예기치 않은 사고”에 대한 기억과 죄책감처럼 몸에 두르고 살아갑니다. 누군가에게 조롱거리와 역겨움의 대상이 될지라도 말이죠. 그리고 그는 자신이 죄를 저지른 자리를 영원토록..."
7632,"'너목보5' 동방신기 vs 슈퍼주니어 ""SM 앞 책방 연체료 多""",'너목보5' 동방신기가 책방 연체료 에피소드를 털어놨다.   30일 방송된 엠넷 '너의 목소리가 보여5'에서... 그가 '서울대 출신 대기업 실력자'와 '연체료 받으러 온 손오공 책방 음치 아들'이라는 타이틀을 달았기 때문....
7633,[책과 삶]연암이 꿈꾼 세상은 ‘소자작농 사회’였다,남산 아래 묵적골의 허름한 집에 틀어박혀 하루 종일 책만 읽을 뿐 도통 생활비를 가져다주지 않았다.... 이 책의 저자인 강명관 교수(부산대 한문학과)의 표현을 빌리자면 “(<허생전>에 대한 해석은 대체로) 일정한 범위를...
7634,반년 걸리던 점자책 이제 단 하루 만에 만든다,시각장애인이 읽는 점자책 제작 기간이 최대 반년에서 단 하루로 단축됩니다. 행정안전부는 오늘(2일) 국내... 행안부에 따르면 그동안 점자책을 만들기 위해서는 점자도서관 직원이나 자원봉사자들이 시중에 출간된...
7635,'우리아이 책을 고르자'," 23일 서울 강남구 삼성동 코엑스에서 열린 제40회 서울국제유아교육전&키즈페어에서 관람객들이 책을 고르고 있다. 300개 업체에서 참가하는 유교전은 3세-10세 대상 유아, 아동 교육 전문 국제 박람회..."
7636,'소통령' '책사'로 불렸던 MB 장자방 김태효,이 전 대통령의 최측근 중 한 사람이었던던 그는 '소통령' '소년책사' '외교 과외교사' 등으로... '소년 책사'라는 별명은 이때부터 따라 다녔다. 이후 성균관대 교수를 거쳐 2007년 대선 때 이 전 대통령의...
7637,시각장애인에 책 읽어주는 자동 음성변환 기술 나와,시각장애인이 일반 전자책을 자유자재로 접할 수 있도록 음성으로 변환해주는 원천기술이 나왔다. 한국전자통신연구원(ETRI)은 시각장애인들 편의에 맞게 전자책을 자동으로 읽어주는 기술을 개발했다고 19일 밝혔다....
7638,오늘의책 사랑하는 벗에게,사랑하는 벗에게 오늘의 책에서 소개합니다. } 월간 해인의 편집장이자 시를 쓰는 도정 스님이 산문집을... 앞만 보며 달리느라 사나워진 우리들의 마음을 따뜻하게 보듬어 줍니다. 사랑하는 벗에게 오늘의 책이었습니다.
7639,[새로나온 책] 포식자,[내일신문] 40억년 생명의 역사에서 박테리아에서 인간까지 포식자들에 대한 이야기다. 시중에 나온 고생물학은 대부분 번역서이고 전문적으로 파고들어 읽기가 어려운 경우가 많다. 하지만 저자는 길고 복잡한...
7640,"경기문화재단, 문화정책블래틴 특집호 '경기천년' 발간",경기문화재단은 지난 11월 재단 내·외부 전문가들이 경기 천년을 주제로 개최한 문화정책 포럼 내용을 중심으로 문화정책블래틴 4호 특집호 '경기천년'을 발간했다고 26일 밝혔다. 블래틴 4호 문화정책블래틴은...
7641,[화제의 책]'소확행을 위한 워라벨 지침서',두번째 책이 나왔다. 일과 삶의 균형을 맞추기 위해 무엇인가를 포기해야 한다고 생각했던 사람들에게... 차를 버리면 어떻게 다니라는 말이냐?’ 워라벨은 TV화면에나 등장하는 사치로 치부하고 칸막이 속 책상에 앉아...
7642,"방탄소년단 뷔, 인증한 '라이프밸런서' 책은 무슨 내용?… 저자 김진우","해당 사진에서 그는 ""멋지다 멋지다 #라이프밸런서""라는 짧은 독서 후기를 밝혀 책에 대한 궁금증을 높였다. '라이프밸런서'는 국내 수많은 셀럽들의 건강과 생활습관, 컨디셔닝을 책임져온 김진우가 쓴 책으로, 평범한..."
7643,[책 잇 수다] 배우·개그맨·아이돌…그들이 책을 쓰는 이유,급기야 스타들은 책으로도 못다 푼 자신의 끼를 발산하고 있다. 무엇보다 과거 대필의혹을 받거나 책이라 부르기도 힘들 수준이었던 스타 출간의 흑역사를 잊게 만든다. 도서시장을 들썩이게 만드는 주인공들은 누굴까....
7644,"귀엽게, 향기롭게… 옷 갈아입은 책",[서울신문] 책의 아름다운 표지를 음미하고 가만히 책장을 넘기며 종이의 질감을 느끼는 일은 독서 편력가들이 애정하는 책의 물성이다. 스마트폰이나 전자책이 영원히 흉내 낼 수 없는 종이의 혜택이기도 하다. 최근...
7645,[CHECK책] 정치학으로 풀어본 대학 평가,"제시한 책이 펴냈다. 김용 청주교대 교수(초등교육과)와 김민희 대구대 교수(교직부), 최근... 대학 평가의 정치적 성격을 체계적으로 조망한 이 책은 평가 자체를 둘러싼 구조적인 쟁점부터 대학 교직원의..."
7646,등산명소 뜨는 남양주 백봉산 '산불 무대책',"대책이 마련돼야 한다는 지적이 일고 있다. 12일 남양주시와 이 일대 토지주, 주민 등에 따르면 현재 시는 이 산에 산불이 발생할 경우 시 보유 1t 소방헬기를 투입하고 400m의 소방호스를 통해 산불을 진화하는 대응책을..."
7647,제21회'책읽는 청주'후보도서 추천하세요,청주시립도서관(관장 김수자)은 책을 통해 시민과 소통하고 공감하기 위한 2018년 하반기 제21회 '책읽는 청주' 후보도서를 오는 6월 15일까지 추천받는다. '책읽는 청주'는 누구에게나 권장할 만한 대표도서를 1권...
7648,레드벨벳 예리 “요즘 꽂힌 것? 서점서 책 쌓아놓고 읽어”[포토엔],앉아서 책을 엄청 쌓아놓고 읽는다. 서점에선 사람들이 타인에게 신경을 안 쓰니 좋다. 얼마 전에도 한... 숲' 그리고 이병률 시인의 시집도 있다. 평소에 책 추천을 진짜 많이 받는다”고 말했다. (사진하이컷 제공) 뉴스엔
7649,"""아마존 잡자""…애플·월마트, 전자책 시장 공략 강화",뉴 킨들 전자책 애플과 월마트가 경쟁업체인 아마존이 지배하는 전자책(e북) 시장에 공격적으로 도전장을 내밀었다. 25일(현지시간) 블룸버그통신에 따르면 애플은 지난 2010년 출시한 전자책 애플리케이션 아이북스를...
7650,제주 동네책방과 해녀삼춘들이 만났을때,달리책방이 이달 19일 정신지 작가(오른쪽)를 초청해 북토크를 연다. 사진달리책방 제공 제주 동네책방에서 '할망 전문 인터뷰 작가'와 '해녀삼춘'들이 만난다. 이달 19일 오후 4시 제주시 한림읍 옹포리에 있는...
7651,“성경은 최고의 드라마… 은혜와 감동 주는 책입니다”,"이 책은 박 장로가 14년간 전 세계 20여권의 성경을 참고해 현대 우리말로 성경을 번역한 것이다. 아래는... 66권의 각 성경책과 전체 1186장의 요약설명, 관련 지도, 그림, 주석 등도 포함시켜 완전히 성경을 이해할 수..."
7652,"청주시, 24일 '아기와 함께하는 책사랑 운동 선포식' 개최",함께하는 책사랑 운동 선포식’을 개최한다. (사진은 지난해 개최한 선포식 장면) [충북인뉴스  최현주 기자] 청주시는 24일 오후 2시 청주오송종합사회복지관 대강당에서 '2018년 아기와 함께하는 책사랑 운동 선포식'을...
7653,[책]생텍쥐페리 자전소설 `사람들의 땅' 출간,"프랑스 소설가 앙드레지드는 이 책을 한권의 소설로 편집하는데 결정적인 계기를 만들었다. 그의 독려에 힙입어 생텍쥐페리는 그동안 기고했던 글들을 묶어 1938년 `사람들의 땅' 장편소설을 탈고했고, 이 작품은 1939년..."
7654,"‘달팽이 호텔’, 산골 책방으로 떠나는 ‘달팽이 투어’ 공개",눈 쌓인 깊은 산골짜기에 위치한 책방에 가기 위해 아이젠까지 착용한 일행은 40분간 이어진 눈밭 트래킹에 ‘이런 곳에 책방이 있겠냐’며 의아해 하지만 결국 이경규는 “너무 멀다”며 그동안 봉인했던 ‘버럭 경규’...
7655,대한민국 스토리DNA 20번째 책 '메밀꽃 필 무렵',"내가 우는 것은 그 아름다운 정을 못 잊어서지요.""(412쪽·'사랑하는 까닭에') 이효석 작품 선집은 출판사 새움이 펴낸 '대한민국 스토리DNA' 20번째 책이다. 새움은 ""이 선집은 이야기성이 강한 소설을 엄선했고, 드라마..."
7656,가상현실 등 전자책 등장 따른 출판정책 포럼,"문체부, 디지털 북 비젼 마련…매월 포럼 개최키로 권이향기자(ehkwon@skyedaily.com) 기사입력 2018-04-25 17:19:19 ▲ 문화체육관광부 [사진스카이데일리DB] 문화체육관광부는 그동안 종이책 중심이었던 책 생태계에서..."
7657,‘카트쇼’ 서현진 “손미나 책 보고 퇴사”,[TV리포트  이혜미 기자] 방송인 서현진이 손미나의 책을 보고 퇴사를 결심했다고 고백해 눈길을 끈다. 25일 방송된 MBN ‘카트쇼’에선 서현진 손미나가 게스트로 출연했다. 이날 서현진은 “손미나의 책을 보고...
7658,공공도서관에서 가장 많이 빌린 과학책은 `이기적 유전자`,국내 공공도서관에서 가장 인기 있는 과학책은 리처드 도킨스의 '이기적 유전자'인 것으로 조사됐다.... 이어 랜들 먼로의 '위험한 과학책'과 칼 세이건의 교양과학의 고전 '코스모스'가 각각 1만 건을 넘어 4위와 5위에...
7659,"마포구, 경의선 책거리에 5가지 이색 책방 탐방 코스 개발",서울 마포구는 홍대 인근 경의선 책거리에 5가지 이색 책방 탐방 코스를 만들었다고 15일 밝혔다. 홍대 인근 출판문화산업의 중심지에 위치한 경의선 책거리 주변에는 독립서점부터 예술전문 서점까지 개성 넘치는...
7660,동계올림픽의 모든 것 담은 책 출간,"최근 출간된 <샤모니에서 평창까지 동계올림픽의 모든 것>(에릭 모냉 지음, 김용채 역·리에종 발행·2만원)은 겨울올림픽 전문서가 부족한 한국에 겨울올림픽을 한눈에 개괄할 수 있는 웅숭깊은 책이다. 올림픽 성화의..."
7661,구미 '한책 하나구미 운동' 북콘서트 열어, 남유진 경북 구미시장이 17일 오후 구미시립중앙도서관에서 열린 '제11회 한책 하나구미 운동' 북콘서트에서 수상자들에게 상장을 준 뒤 기념사진을 찍고 있다. 구미시가 추진하는 '한책 하나구미 운동'은...
7662,국어책 외우는 수업에서 책 읽고 토론하는 수업으로 개선,올해 초등학교 3학년이 되는 학생들부터는 고등학교 3학년까지 10년 간 학기마다 책 한 권을 읽고 토론하는... 국어의 경우 책을 외우는 기존 방식에서 벗어나 수업 시간에 책 한 권을 읽고 친구들과 토의 및 결과를...
7663,"공주시립도서관, 북스타트 책꾸러미 배부",[공주] 공주시는 오는 22일부터 시립도서관에서 관내 영유아 및 초등학교 1학년생을 대상으로 북스타트 책꾸러미를 배부한다고 밝혔다. 북스타트는 '책과 함께 인생을 시작하자'는 취지 하에 책 읽는사회문화재단과...
7664,"조현민, 어떤 책 냈나 봤더니 ""끊임없이 출판사 찾아가서 거절당하는 일 반복...",전무가 책을 출간한 이력이 네티즌들의 관심을 모으고 있다. 조현민은 지난 2014년 7월 전 세계를 여행하며 보고 느낀 경험담으로 '지니의 콩닥콩닥 세계여행'이라는 책을 출간하며 동화작가로 데뷔했다. 조현민은 이 같은...
7665,"‘책과 더 친해지자’ 4월, 읽는 즐거움을 더해줄 책 행사","[캠퍼스 잡앤조이이진이 기자/노윤화 대학생 기자] 올해는 문화체육관광부(이하 문체부)에서 25년 만에 지정한 ‘책의 해’이자, 오는 4월 23일은 유네스코가 지정한 ‘세계 책과 저작권의 날’이다. 그동안 과제..."
7666,트럼프 '가짜뉴스 시상' 17일로 연기…책 논란 때문?,"(트위터 캡처) ? News1 트럼프 대통령은 '화염과 분노' 출간에 대해선 앞서 ""난 대통령 선거에 나서겠다고 발표한 첫날부터 가짜뉴스를 참고 견뎌야 했다""며 ""이젠 전혀 믿을 수 없는 저자의 '가짜 책'(Fake Book)도 참고..."
7667,"제주 4.3 항쟁의 아픔, 책과 전시로 끌어안다",4.3 정신을 기리는 시집과 그림책들도 속속 발간돼 남은 사람들의 눈시울을 적시고 있습니다. 조윤정... 4.3의 눈물이 담긴 다양한 시집과 책들도 속속 출간돼 제주의 아픔을 끌어안았습니다. 한국작가회의는 제주 4.3 시...
7668,"[올해의 책 특집] 서점지기 6인 “이런 책, 또 만들어 줄래요?”","떨어지는 낙엽 밟으며 책방을 돌았다. 골목길에 숨어 지극히 사적이며 지적인 냄새를 풍기고 있는 책방들, 거기서 가을 여미고 있는 책방 지기들이 내민 나만의 책! 2017 올 해의 책!..."
7669,[반갑다 새책] 국가의 자격-이래야 나라다,"국내외 정세가 혼란스러운 요즘, 자유민주국가가 나아갈 길을 제시하는 책, ‘국가의 자격-이래야 나라다’... ‘행동하는 지성’이라 불리는 저자답게 해박한 지식과 치밀한 논거에 근거해 문제점과 해결책을 적시해..."
7670,"[교육알림장] 좋은책신사고, 교사 전용 자료실 개편",[서울경제] 교육출판 전문기업 좋은책신사고는 ‘문제은행’ 서비스를 대폭 강화하는 등 교사 전용 교과서 자료실 시스템을 개편했다고 12일 밝혔다. 교과서 자료실 시스템은 좋은책신사고 교과서를 사용하는 학교...
7671,광주 도서관에 책 1000권 기증한 일본인들 왜?,동방신기 멤버인 가수 유노윤호의 일본 팬들이 광주의 작은도서관에 책 1000권을 기증했다. 광주 광산구는 “유노윤호의 일본 팬들이 그림책 1000권을 보내왔다”고 1일 밝혔다. 광산구는 소촌공업단지에 조성한...
7672,"바른정당 “이재용 집행유예, 사법부 판결 존중…책임다할 것 기대”","유 수석대변인은 ""집행유예로 풀려나는 만큼 대한민국이 처한 상황, 삼성이 처한 국제적인 상황을 감안해 본인이 감당해야 할 책임을 다해 줄 것을 기대한다""고 강조했다. 또, ""정권과 기업 사이에 이런 악순환이..."
7673,"캔디와 책을 하나로…크라운, '새콤달콤 마법천자문' 출시", 어린이들이 좋아하는 캔디와 책을 하나로 합친 제품이 출시됐다. 크라운제과는 마법천자문의 캐릭터... 캔디북 '새콤달콤 마법천자문' 전용으로 만들어진 미니북은 모두 8권으로 기존 책보다 크기가 작지만 이...
7674,3월 16일 출판 새책,공부의 철학 <너무 움직이지 마라>란 들뢰즈를 다룬 책으로 일본에서 주목받는 젊은 철학자로 떠오른 지바... 박제이 옮김/책세상·1만5000원. 건축이 우리에게 가르쳐주는 것들-김광현 교수의 건축 수업 지난달 퇴임한...
7675,"전남대, ‘2018 한 책’ 선정 시·도민 투표 개시","[‘말의 품격’ 등 후보도서 5권 발표…작가 톡 콘서트, 문학기행, 토론회 등 마련] 광주전남 톡 한책 선정 투표 포스터.광주·전남 시도민이 함께 읽고 토론하기 좋은 책을 선정하는 ‘광주·전남이 읽고 톡하다’ 시..."
7676,영동중 ‘책과 함께하는 독서테마여행’ 교육,[충청투데이] 영동중학교는 26일 독서교육 활성화를 위한 '책과 함께하는 독서테마 여행' 교육을 실시했다. 이날 교육은 '대한민국 치킨전'의 저자로 알려진 정은정 작가가 강사로 나와 치킨이라는 먹거리를 통해 10대...
7677,대구 중구청 2018 책의 날 행사…도서 교환전 등 프로그램 풍성,"[김근우 기자 lakehouse51@msnet.co.kr] 대구 중구청(구청장 윤순영)은 유네스코가 지정한 '세계 책의 날'을 맞아 23일 오후 청사 강당에서 '2018 책 나누기, 행복 더하기' 행사를 연다. 중구청은 책의 소중함을 알리는 한편..."
7678,[신정수의 내 인생의 책] ②슬램덩크 | 이노우에 다케히코,"이 책은 내가 제일 처음으로 장서(藏書)한 만화책이다. 독서하는 사람들이 만화책을 장서하는 경우는 또 다른 버전 업인데, 그만큼 매력적이고 감명 깊었다. 이 만화에는 뭐랄까. 남자 고등학교 시절의 모든 이야기들이..."
7679,[책으로 배우는 재테크] 가계부 쓰기·통장 쪼개기.. 생활 속 절약습관 쌓이면...,부자 되는 방법은 의외로 가까운 곳에서 찾을 수 있다 유명포털사이트의 '짠돌이 부자 되기' 카페는 '절약으로 목돈 만들어 부자가 되자'라는 목표를 가지고 10만 회원들의 절약생활과 목돈 만들기를 응원하는 재테크...
7680,[티브로드뉴스][abc] 여덟 번째 주인공...2018 군포의 책 선포,"[앵커멘트] 군포시의 여덟 번째 주인공, 올해 군포의 책이 공식 선포됐습니다. 선포된 두 권의 책으로 올해 군포시 전역에서는 다양한 독서활동이 펼쳐지게 됩니다. 김관식 기자의 보도입니다. [리포트] 군포시를 대표하게..."
7681,[이주의 새책] 넓고 복잡한 인간 마음의 프리즘,"미국의 저명한 심리학자인 피터 홀린스가 타인의 잣대에서 벗어나 자유로워지는 방법을 담은 책 ‘혼자... 책은 크게 9장으로 나눠 개인의 성향이 조직에 미치는 영향,친하게 지내지만 연락처는 알고 싶지 않은 심리..."
7682,[책속의 컷] 노르망디 상륙작전 현장의 로버트 카파,"도대체 왜 그 지옥 같은 곳에 사진가가 있는 건지 이해가 안 가더군요.” 이 책은 노르망디 상륙작전 당시... 책을 읽으면 카파가 남긴 이런 말을 되새기게 된다. “만약 당신의 사진이 만족스럽지 않다면, 그것은..."
7683,"제주시, 올해의 책에 '언어의 온도' 선정","제주시는 올해의 책에 이기주 작가의 '언어의 온도'를 선정했다고 9일 밝혔다. '언어의 온도'는 저자가 일상에서 발견한 의미 있는 말과 글, 단어의 어원과 유래를 담아낸 책으로, 온라인 투표, 현장 투표, 책읽는..."
7684,대구시 '올해의 책' 으로 시민 독서운동 전개," [이경우 기자(대구)]   2018 책의 해를 맞아 대구시민의 책읽기 운동에 대구시가 앞장섰다.   대구시는 4월 들어 성인과 청소년, 어린이들을 위한 '올해의 책'을 선정하고 250만 범시민 독서캠페인을 전개한다...."
7685,[#책 12회] 애프터 피케티,"[한겨레] <한겨레TV> 북 토크쇼 ｜ <#책> 혼자만 읽기 아쉬운 책 함께 나누기 3년 전 전 세계적으로 ‘피케티 현상’이 불었습니다. 자본주의 체제의 불평등이 심화되고 있다는 것, 그것이 자본주의의 일반적인..."
7686,'세계 책의 날' 광화문 광장이 도서관으로…'라이프러리' 무엇?,"서울 광화문광장에서 풍성한 책 잔치가 펼쳐졌습니다. 문화체육관광부와 책의해조직위원회는 '세계 책과 저작권의 날'(4월 23일)을 맞아 광화문 일대에서 22~23일 이틀간 책 축제 '누구나 책, 어디나 책'을 개최합니다...."
7687,"식품기업이 낸 요리책, 온라인서점 '베스트셀러' 등극", 식품기업이 낸 요리책이 출간 일주일 만에 온라인서점 베스트셀러에 올라 화제다. 풀무원은 최근 출간한... 이 책은 풀무원의 연구개발(R&D) 기관인 풀무원기술원 식생활연구실과 건강식생활잡지 '더 라이트'가 공동...
7688,"트럼프 ""이젠 가짜책도 참아내야""…'정신건강' 논란 일축","트럼프 ""이젠 가짜책도 참아내야""…'정신건강' 논란 일축 [앵커] 도널드 트럼프 대통령이 ""이젠 가짜책도 참아내야한다""며 자신을 둘러싼 '정신건강' 논란을 일축했습니다. 또 고령이었던 로널드 레이건 전 대통령처럼 잘..."
7689,도서관 천국 부천시민 “책이 있어 행복합니다”,부천시는 그동안 많은 시민들이 도서관과 친해질 수 있도록 걸어서 5분 이내 도서관 건립 사업과 다양한 책읽기 프로그램을 펼쳐왔다. 올해는 유네스코 창의도시로서 다양한 도서관 정책을 펼치고 책으로 성장하는...
7690,"[SS인터뷰]봅슬레이스켈레톤 이용 감독, 평창올림픽 비하인드 스토리 담은 책...",비하인드스토리가 책으로 나왔다. 대한봅슬레이 스켈레톤 대표팀 이용 총감독이 책 ‘우린 팀원’(무한)을 통해 우리나라 봅슬레이 스켈레톤이 열악한 환경에서 출발해 세계 최고 자리에 오르기까지 눈물겨운 도전기와...
7691,[눈길끄는 책]책 씨줄·인류 날줄 '문명의 서사시' 엮다,"1만8천원 ""이 책은 책과 인류의 운명, 민족의 운명이 엮여 이는 묵직한 역사의 기억이다. ""중국관영방송 CCTV가 지난해 세계 책의 날을 기념해 방영한 중국 최초의 독서 문명사 다큐멘터리 '독서의 힘'이 출간돼 눈길을..."
7692,[이주의 새책] 역사에 숨어 있는 매혹적인 음식,▲ 음식과 전쟁-톰 닐론 인류 역사에서 잘 알려지지 않았던 음식과 관련된 다양한 에피소드를 담은 책 ‘음식과 전쟁’이 출판됐다. 프리랜서 작가인 저자 톰 닐론은 고대 요리책에 등장하는 레시피를 취미 삼아...
